dates;D12;E12;b/m;tbl;AAA;BAA;lty;ntis;Rfree;ltr;corpr;svar;csp;D/P;D/Y;E/P;E/P 10y;D/E payout;tms;dfy;RPI;W875RX1;DPCERA3M086SBEA;CMRMTSPLx;RETAILx;INDPRO;IPFPNSS;IPFINAL;IPCONGD;IPDCONGD;IPNCONGD;IPBUSEQ;IPMAT;IPDMAT;IPNMAT;IPMANSICS;IPB51222S;IPFUELS;CUMFNS;HWI;HWIURATIO;CLF16OV;CE16OV;UNRATE;UEMPMEAN;UEMPLT5;UEMP5TO14;UEMP15OV;UEMP15T26;UEMP27OV;CLAIMSx;PAYEMS;USGOOD;CES1021000001;USCONS;MANEMP;DMANEMP;NDMANEMP;SRVPRD;USTPU;USWTRADE;USTRADE;USFIRE;USGOVT;CES0600000007;AWOTMAN;AWHMAN;HOUST;HOUSTNE;HOUSTMW;HOUSTS;HOUSTW;PERMIT;PERMITNE;PERMITMW;PERMITS;PERMITW;ACOGNO;AMDMNOx;ANDENOx;AMDMUOx;BUSINVx;ISRATIOx;M1SL;M2SL;M2REAL;BOGMBASE;TOTRESNS;NONBORRES;BUSLOANS;REALLN;NONREVSL;CONSPI;S&P 500;S&P: indust;S&P div yield;S&P PE ratio;FEDFUNDS;CP3Mx;TB3MS;TB6MS;GS1;GS5;GS10;AAA;BAA;COMPAPFFx;TB3SMFFM;TB6SMFFM;T1YFFM;T5YFFM;T10YFFM;AAAFFM;BAAFFM;TWEXAFEGSMTHx;EXSZUSx;EXJPUSx;EXUSUKx;EXCAUSx;WPSFD49207;WPSFD49502;WPSID61;WPSID62;OILPRICEx;PPICMM;CPIAUCSL;CPIAPPSL;CPITRNSL;CPIMEDSL;CUSR0000SAC;CUSR0000SAD;CUSR0000SAS;CPIULFSL;CUSR0000SA0L2;CUSR0000SA0L5;PCEPI;DDURRG3M086SBEA;DNDGRG3M086SBEA;DSERRG3M086SBEA;CES0600000008;CES2000000008;CES3000000008;UMCSENTx;MZMSL;DTCOLNVHFNM;DTCTHFNM;INVEST;VXOCLSx;Canada: S&P/TSX Composite Index, Close Price (AVG, 1975=1000);Canada: MSCI Share Price Index ex Div, US$ (NSA, EOP, Dec-69=100);Canada: TSX Group Market Capitalization (EOP, Mil.C$);EU 27: MSCI Share Price Index ex Div, LocCur (NSA, EOP, Dec-87=100);France: Paris Stock Market: Price Index: CAC 40 (AVG, Dec-31-87=1000);Germany: Stock Market Indexes: DAX Performance Index (AVG, Dec-30-87=1000);Germany: Deutsche Boerse Market Capitalization (EOP, Mil.Euros);Italy: Stock Price Index: FTSE MIB (AVG, Dec-31-97=24401.54);Italy: Borsa Italiana Market Capitalization (EOP, Mil.EUR);Japan: Nikkei Stock Average: TSE 225 Issues (AVG, May-16-49=100);Japan: 1st Tokyo Stock Exchange: Market Capitalization (EOP, Bil.Yen);U.K.: London Stock Exchange: FTSE 100 (EOP, Jan-2-84=1000);UK: London Stock Exchange Market Capitalization (EOP, Mil.EUR);CRSP_SPvw
31/08/83;0.2869;1.8278;0.7248223918;0.0029;0.0036;0.0025;0.0012;0.0194746307;0.000217;0.0020;0.0051;0.0013690311;-0.0013006754;-0.85667;-0.845413155;-0.22991061775920;0.07120421807911;-0.626757855094549;0.1132166666666670;0.0113;-0.139417388;-0.108729874;0.265070091;-0.163547576;-1.500262529;1.109606444;0.840989107;0.840311862;0.807329978;1.843250549;0.41701941;0.889344693;1.386365991;1.184600774;0.784901663;0.777479792;4.844168263;-1.005072665;0.5352;51;0.002765454;0.424132393;0.394446709;0.1;-1.2;4.880393078;7.311999249;-6.169356901;-11.9224997;-2.498178315;6.580151;-0.341149827;0.469420857;-0.221312473;1.103628614;0.345261776;0.434552371;0.207931161;-0.604745854;0.171361293;0.258440885;0.306270347;0.411138684;0.031223655;40;0.1;40.3;7.554858521;5.267858159;5.468060141;6.949856455;6.077642243;7.446001498;5.231108617;5.332718793;6.821107472;5.996452089;NaN;0.451355684;5.118654248;0.655194618;0.75055771;0.010331126;-0.220843287;-0.104197462;0.144899562;-0.977174025;-2.117549794;-2.960231561;-0.050441338;-0.11867615;0.022112419;0.000837704;-2.793138469;-2.745798342;0.130364886;-2.149448433;0.19;0.29;0.26;0.25;0.33;0.42;0.47;0.36;0.25;-0.02;-0.22;-0.05;0.97;2.07;2.29;2.95;4.08;1.617765233;2.092752011;1.627039878;-1.630452964;0.121649583;0.294840508;0.295712389;0.098266101;3.677411694;-1.320146413;-0.392206891;-0.101456665;-0.497364291;0.195772821;0.195858714;-0.101046648;-0.204331515;-0.201813157;-0.102156268;0.098751225;-0.101456665;-0.13347042;-0.145717431;-0.205478258;-0.093814975;-0.322869574;0.176522552;-0.575706829;-1.9;-0.196829462;-0.596930862;0.03346518;0.036381681;18.4316;-1.720340189;0.264370238;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.93587324;2.191038313;NaN;NaN;0.015864
30/09/83;0.2861;1.7957;0.7148475830;0.0026;-0.0014;-0.0009;-0.0053;0.0231783929;-0.000283;0.0505;0.0392;0.0010572741;-0.0018284324;-0.86391;-0.853807241;-0.22206025799691;0.07205021865584;-0.641853886172395;0.1082000000000000;0.0118;0.688802363;0.87600678;0.271441046;1.518763747;1.890984663;1.502578623;1.673553247;1.692346414;1.317115269;1.823345988;1.126331383;2.746574833;1.327862798;2.695568808;1.163710094;1.892527455;1.404164122;1.317820607;1.3717;60;0.015488591;0.059680488;0.400739153;-0.3;0.2;3.676089598;-8.992110262;-5.453142946;-8.606731272;-3.581151133;-6.396496219;1.232813779;0.780483015;-0.088662313;0.922560561;0.797141509;1.025748341;0.4441162;1.380259945;0.794056772;0.596058115;0.628328984;0.465160388;0.162206037;40.1;0.2;40.6;7.444248649;4.96284463;5.416100402;6.860663671;5.96100534;7.368339686;5.159055299;5.241747015;6.710523109;5.993961427;NaN;4.465392098;8.804616892;1.145782405;0.80535954;-0.020662252;-0.080770033;-0.001967716;0.144689907;-0.356857233;-1.206207024;-0.710901738;-0.714371834;0.129531337;-0.202970531;-0.000240967;2.912827292;2.904991796;-0.111426686;3.087555214;-0.11;-0.3;-0.34;-0.36;-0.37;-0.2;-0.2;-0.14;-0.09;-0.21;-0.45;-0.3;0.71;1.98;2.2;2.92;4.1;-0.216143752;-0.041613687;-0.868973181;-0.2665602;-0.097307825;-0.000866754;-0.099055492;0.294140792;-1.606833525;-3.325551522;-0.386566723;-0.000898207;-0.297275069;-0.50164502;-0.199772256;-0.100146662;0.393942569;0.199398661;-0.100944662;-0.200197086;-0.000898207;-0.079774226;0.131225094;-0.181691507;-0.074945246;0.4272362;0.263425363;0.572411408;-1;0.072816774;-1.357428221;-0.713626837;0.910025572;17.7212;5.044217547;1.151980649;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2.668583121;3.223755589;NaN;NaN;0.014105
31/10/83;0.4277;1.8128;0.7194743715;-0.0034;-0.0012;-0.0009;0.0031;0.0247443760;-0.000300;-0.0132;-0.0025;0.0011153538;-0.0017022483;-0.84435;-0.859637587;-0.18864170089739;0.07333085688787;-0.655705254270383;0.1116000000000000;0.0121;0.963063686;1.162431974;0.795900289;1.089786022;1.538868774;0.828022616;0.308360553;0.154325439;-0.536614714;1.34174412;-1.258268232;1.359783019;1.360191626;2.037446915;1.110749714;1.109400447;-6.467266437;-2.600740152;0.7861;298;0.042387912;-0.331811351;0.022542942;-0.4;0;-7.635612859;-1.379332213;-5.493249778;-3.017470312;-6.954900433;-1.615424487;0.298741242;0.734528198;1.267025158;0.962008381;0.646989722;0.854706058;0.324436208;0.156703456;0.339145044;0.393951178;0.395107128;0.185459994;-0.349694374;40.1;0;40.6;7.44716836;5.056245805;5.313205979;6.877296071;5.953243334;7.44775128;5.141663557;5.308267697;6.830874235;6.033086222;NaN;4.881791914;6.088954545;2.319824442;0.358157939;-0.010331126;0.404847329;0.327271957;0.370415336;1.068169129;2.529612721;3.969743744;0.562266937;-0.045228048;0.442943929;0.000156504;0.298596818;0.211864486;0.00540667;0.415363051;0.03;-0.25;-0.36;-0.32;-0.35;-0.15;-0.11;-0.12;-0.09;-0.49;-0.84;-0.65;0.33;1.8;2.06;2.77;3.98;-1.738248727;-2.344241167;-3.982036589;-0.113503601;-0.048689443;-0.293973754;-0.098473286;-0.592983987;-1.167422143;0.263232016;-0.869243446;0.098362744;-0.000393677;0.098073384;0.096255588;0.098664489;-0.302476035;0.097760574;-0.0008893;0.197820877;-0.000892847;-0.178701018;-0.104779724;0.059271066;-0.316795535;-0.215155758;-0.264509274;-0.116829755;-0.6;0.181649781;0.377682479;0.489299975;0.154877224;18.0928;-4.430697318;-6.226321746;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.057299683;-0.640163941;NaN;NaN;-0.013108
30/11/83;0.4258;1.7812;0.6908198931;-0.0036;0.0016;0.0015;-0.0012;0.0266368271;0.000100;0.0183;0.0142;0.0008362863;-0.0015962358;-0.85736;-0.840088609;-0.18810507606895;0.07443857099204;-0.669259307818962;0.1103000000000000;0.0120;0.805594772;0.646817111;0.224241527;1.020995937;1.293444452;0.348942664;0.205737555;0.206944692;0.035313551;0.006365436;0.050141047;0.865505139;0.495737867;0.727429049;-0.297303745;0.381900922;-1.409760302;1.758848256;0.2227;9;0.015200537;0.269457768;0.673935978;-0.3;-0.5;-4.212380589;-3.420407777;-3.146577286;-0.219058138;-4.951506453;-2.441294012;0.38714299;0.671914826;0.076607391;0.929131163;0.642830659;0.856838725;0.308710278;0.293881544;0.348542812;0.501134045;0.461758084;0.351429197;0.068786546;40.1;0;40.6;7.487173694;5.062595033;5.393627546;6.886531643;6.059123196;7.419380583;5.062595033;5.257495372;6.8134446;6.011267174;NaN;-0.037013044;-10.96077361;1.537829062;0.761970422;0;-0.506950502;-0.152533741;0.321196853;0.61339304;-0.568066279;-2.392850349;0.152318527;-0.023600319;0.025412138;0.000392373;-1.501980774;-1.653812033;0.081598207;-1.643637366;-0.14;0.11;0.12;0.1;0.13;0.13;0.15;0.16;0.15;-0.24;-0.58;-0.41;0.6;2.07;2.35;3.07;4.27;1.383185322;2.704319111;0.91662491;-1.36541553;0.380767665;-0.195886449;-0.491497786;-9.67E-05;-0.779065701;0.383608287;0.966749218;-0.100437799;0.496376767;-0.001565385;-0.002388878;-0.198510793;0.19183185;0.096300046;0.09788142;-0.100236476;-0.000887535;-0.028189089;0.216873566;-0.13774813;-0.034661151;-0.001016402;-0.263119489;-0.002066137;1.8;-0.239922123;-0.011989458;0.03673397;-0.508875505;16.5206;0.337324851;8.152765482;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.532815081;0.491651819;NaN;NaN;0.023846
31/12/83;0.4240;1.7494;0.7003591178;0.0012;0.0016;0.0014;0.0021;0.0270568970;0.000200;-0.0059;-0.0033;0.0005281068;-0.0016937271;-0.84425;-0.853124095;-0.16173815435165;0.07460179814538;-0.682512553570334;0.1122000000000000;0.0118;0.893739762;0.932080056;1.092957776;1.835156148;0.626875562;0.526091765;0.613311885;0.728927912;0.161741782;2.335648513;-0.691166396;0.992685664;0.438232694;1.075950298;-1.067523607;0.284839739;2.716232;-6.454485948;0.137;139;0.021452805;0.088174395;0.25956996;-0.2;-0.5;3.175803499;-4.763727378;-4.513349162;-3.723438312;-5.015242065;-6.228204554;0.385649971;0.461529137;0.327654291;0.732430918;0.411076799;0.570281544;0.16132584;0.360740341;0.426103383;0.496472603;0.458718509;0.368596068;0.068739262;40;0.1;40.5;7.431299675;5.017279837;5.308267697;6.862757913;5.937536205;7.394493107;5.187385806;5.192956851;6.712956201;6.098074282;NaN;0.570123467;-0.004875576;0.642078039;0.688467951;-0.020662252;0.113938207;-0.088517582;0.234253723;0.229924054;1.931421461;2.513276102;0.100865151;-0.114641566;0.070536856;0.000477593;-0.485437846;-0.377257252;0.03904432;-0.850033861;0.13;0.43;0.24;0.24;0.17;0.13;0.14;0.16;0.14;0.06;-0.47;-0.3;0.64;2.07;2.36;3.1;4.28;1.265760307;1.291108494;-0.241793169;-2.941388521;0.821392925;0.489572416;0.786628349;-9.65E-05;2.042111984;-0.13904141;-0.19379851;-0.000880526;-0.099747103;-0.394867246;0.094392899;-9.78E-05;-0.296930587;-0.298348764;-0.198409667;-0.099350719;-0.09964771;-0.085824391;-0.297916491;0.149247565;-0.158134263;-0.001009952;0.437943902;-0.114723549;3.1;0.210319745;-1.08826358;-0.392616076;-0.284543386;14.2712;3.154405807;-0.235747765;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2.458325649;6.34031484;NaN;NaN;-0.005749
31/01/84;0.4222;2.8804;0.7221976437;0.0024;-0.0037;-0.0010;-0.0017;0.0307360053;-0.000083;0.0244;0.0270;0.0007946188;-0.0020953326;-0.83077;-0.840028323;-0.12367515360497;0.07505519195938;-0.707094408040795;0.1105833333333330;0.0145;0.357453065;0.413318614;0.632658693;0.64420164;2.243608328;1.972596469;1.913719249;2.068847581;2.031834421;2.300223737;1.928954158;2.142988076;2.033375619;2.51284239;1.46890508;1.807217749;6.069382368;2.061881682;1.3063;93;0.024150493;-0.10510565;0.19883904;-0.3;1.2;-4.317642828;0.435385608;-3.769479894;-8.219474344;-1.024149405;-4.946826822;0.479171076;0.607718561;0.304845092;1.332885394;0.449106806;0.576316895;0.248810959;0.436914132;0.789525944;0.603710329;0.71011407;0.293901755;0.012492973;40.2;0;40.6;7.54802897;5.187385806;5.620400866;6.805722553;6.289715571;7.504391559;5.164785974;5.505331536;6.791221463;6.224558429;NaN;2.166522148;13.71086048;1.371460997;0.444554104;-0.010331125;0.245760081;0.161041327;0;-2.078954448;1.156344037;1.005134597;-0.648419852;0.105399681;-0.022655839;0.000632478;1.209204577;1.23425232;-0.033805914;0.041380035;0.09;-0.33;-0.1;-0.16;-0.21;-0.17;-0.16;-0.37;-0.1;-0.36;-0.66;-0.55;0.34;1.81;2.11;2.64;4.09;0.814765697;1.789827551;-0.282918484;-1.844213597;0.120226039;0.38824556;0.388703496;0.097894883;-0.109000082;3.558479435;-0.679944339;0.391666888;0.196847379;0.49140148;-0.003367199;0.590455255;-0.486618965;0.195206614;0.294162758;0.490049206;0.393310725;0.377545298;-0.20511531;0.779572517;0.314773029;0.314288343;0.346603876;0.111152549;5.9;0.230591332;0.345878173;-0.722839868;-0.455749832;16.2294;0.612447902;-5.140386649;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.023470636;6.420887864;NaN;NaN;-0.003898
29/02/84;0.4205;2.7998;0.7634480310;-0.0010;-0.0012;-0.0006;0.0037;0.0267017483;0.000158;-0.0178;-0.0172;0.0020194672;-0.0019284684;-0.78693;-0.82656493;-0.05604293970397;0.07591683481661;-0.730887508542792;0.1141250000000000;0.0151;0.577156915;0.741515278;-1.32975157;-0.053846987;-0.118091937;0.428014155;0.34378882;0.172581453;-0.248504153;0.32224961;-0.472814723;0.785923708;0.51451069;2.061323446;0.592840342;1.043163995;-4.545015789;8.513160497;0.7089;168;0.029224784;0.361171798;0.601861496;-0.2;-1.4;0.54249681;-1.873684473;-8.427722915;-4.809024443;-10.6450434;-3.404892475;0.520907382;0.885268757;0.043473536;2.409755158;0.554331416;0.720357751;0.291928393;0.40073904;0.467630489;0.593677065;0.399898741;0.366166649;0.09364758;40.7;0;41.1;7.723120092;5.572154032;5.726847748;7.079184395;6.22059017;7.594381243;5.433722004;5.676753802;6.858565035;6.242223265;NaN;1.290378963;-0.545610917;1.543484889;1.315268314;0.020662251;-0.251107444;0.241150452;0.443100518;-1.947147108;-13.02660829;-12.61595356;1.499378422;0.150534693;0.926813733;0.001186626;-5.623971832;-5.706430062;0.266608391;-6.955809574;0.03;0.12;0.19;0.17;0.14;0.17;0.17;-0.12;-0.06;-0.27;-0.5;-0.41;0.45;1.95;2.25;2.49;4;-1.395759147;-1.485510099;-0.087163725;2.393684637;-0.032046147;-0.294334143;-0.393290262;0.194928847;-1.824951982;-0.006387073;1.649884048;-0.199442645;-0.690871408;-0.295515032;0.378351395;-0.1998411;-0.097134539;-0.002398246;-0.002402951;-0.101920404;-0.101177842;0.236815047;0.0962511;-0.270466381;0.527076067;-0.526704267;-1.306359458;-0.337774005;-2.7;0.485072467;0.021893088;0.16069673;0.006746407;22.0363;-5.884584753;-1.294519284;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.65450122;0.318099321;-2.158596627;NaN;-0.034034
31/03/84;0.4187;2.7235;0.7624754269;0.0019;0.0049;0.0040;0.0036;0.0241049363;0.000358;-0.0156;-0.0235;0.0013545869;-0.0020079516;-0.79615;-0.782743422;-0.04221551852735;0.07679605008501;-0.753935642796178;0.1173666666666670;0.0142;0.608046515;0.652933254;0.83085982;0.08553221;-0.705736721;0.491540936;0.521741624;0.557161309;0.395753143;0.292746023;0.440989724;0.992424049;0.461472576;0.506293944;0.537989522;0.465069331;1.943151934;-2.883337313;0.2417;4;0.002715953;0.086984313;0.137638322;0;0.1;0.240168233;0.641799235;-3.747032355;-4.961159047;-2.988600953;1.912327453;0.291554771;0.271815506;0.271282245;-0.386232447;0.439016859;0.568913261;0.232930663;0.298079818;0.357041594;0.347707722;0.332333019;0.364830759;0.031196381;40.2;0.1;40.7;7.416378479;5.081404365;5.411646052;6.732210706;6.084499413;7.452982329;5.236441963;5.272999559;6.722629795;6.23636959;NaN;4.439636168;1.28677855;2.787018751;1.128814653;0;0.280602327;-0.146411396;0.493195859;3.600195444;9.664037043;7.911201648;-0.176883306;0.137425831;-1.653177948;-0.000376411;0.063552592;0.450704988;0.016171884;-1.230506814;0.32;0.51;0.43;0.48;0.55;0.48;0.48;0.49;0.4;-0.08;-0.39;-0.25;0.68;2.11;2.41;2.66;4.08;-1.810783213;-2.572489124;-3.631070996;0.966391175;1.723838215;-0.001496519;0.095066471;0.095611624;2.581650304;0.501979875;1.225852569;-0.196549746;0.394769603;0.486710059;-0.766650087;-0.294355225;0.678531526;-0.099415207;-0.196743085;-0.391004004;-0.197130906;-0.341663524;0.136580601;-0.467914033;-0.39119719;0.104547381;1.045223064;0.335257529;3.6;-0.036951578;0.88256419;0.617198813;0.793489689;18.9248;-0.289898739;-3.313384615;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3.129057234;12.25117574;6.710060196;NaN;0.017295
30/04/84;0.6017;2.0323;0.7586589793;0.0043;0.0024;0.0032;0.0031;0.0226819545;0.000142;-0.0105;-0.0073;0.0010355400;-0.0019147215;-0.79559;-0.790134479;-0.02734326398321;0.07753733280898;-0.768241844026027;0.1203250000000000;0.0150;0.645475447;0.700771191;0.682188857;0.552466289;1.83897927;0.626287588;0.56585879;0.683043173;0.30410988;-0.168042739;0.49620708;0.906674308;0.688140182;0.575113742;0.354302739;0.528231339;1.368249172;-2.146714043;0.278;169;0.018481282;0.340993462;0.354291955;-0.1;-0.2;0.806335562;-1.693588866;-0.801537659;-0.637815374;-0.902940672;6.561334816;0.387777498;0.412779534;-0.054197606;0.680583389;0.369976318;0.465562939;0.217880833;0.379512491;0.39179347;0.403783356;0.396987033;0.200091017;0.28033035;40.4;0;40.8;7.523481313;5.247024072;5.455321115;6.859614904;6.161207322;7.482118924;5.267858159;5.442417711;6.770789424;6.171700597;NaN;-7.793319645;-3.468903274;0.523777582;1.295088004;0.010331126;-0.061445441;-0.028918932;0.36830715;0.425407134;2.715142384;3.085270478;-0.137508125;-0.088660043;0.535135124;0.00014913;0.126984144;0.392707377;0.021704789;-1.722907824;0.38;0.35;0.17;0.18;0.31;0.35;0.31;0.24;0.32;-0.11;-0.6;-0.45;0.61;2.08;2.34;2.52;4.02;1.054151169;1.949235736;-0.029480556;-2.412603547;0.7766877;-0.289808128;-0.580365592;-0.292632483;-2.288051472;-2.488816447;-1.536966366;0.096002318;-0.19753088;-0.294623178;0.378426897;0.096848997;0.284409288;0.095156898;0.192946866;0.096475269;0.096279571;0.049803101;0.427373707;-0.073626459;0.025802561;0.103892023;-0.175200646;-0.224462507;-4.9;-0.113302884;0.005539399;0.170233164;-0.719919107;18.1372;-2.858570493;-2.919777561;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.605546715;-0.897456805;2.283833213;NaN;0.006781
31/05/84;0.5982;1.9924;0.8039100330;0.0017;0.0047;0.0043;0.0097;0.0215141284;0.000117;-0.0516;-0.0483;0.0009330486;-0.0017415154;-0.72841;-0.789603034;0.05377211926214;0.07849550243954;-0.782184141353412;0.1299083333333330;0.0146;0.225745841;0.286815649;0.561542747;0.786957359;0.65080733;0.472629528;0.254332407;-0.010783858;-0.402205375;-0.904981981;-0.200243936;0.381601463;0.694576139;0.688082292;-0.152435685;0.232839853;1.103801862;0.735472086;0.028;58;0.023511316;0.486005182;0.818029751;-0.3;-0.1;-5.975126743;-2.971741588;0.905613992;8.663043912;-4.226388767;-2.467568653;0.325722785;0.359789654;0.659212416;0.743330374;0.245892602;0.381783938;0.029014943;0.314456759;0.262056004;0.268991023;0.206890422;0.344671543;0.174031991;40.3;-0.1;40.7;7.480992163;5.204006687;5.493061443;6.794586581;6.12249281;7.46221494;5.351858133;5.351858133;6.744059186;6.152732695;NaN;2.634994049;10.36509603;1.062563752;1.138881685;0.010331126;-0.357918128;-0.191512016;0.371651452;-1.343339293;-4.180740102;-8.405492511;0.332064583;-0.183666397;0.825762329;0.001904189;-0.636539387;-0.561483788;0.056943367;-2.433882389;0.03;0.47;0.14;0.47;0.76;0.8;0.78;0.47;0.43;0.33;-0.49;-0.01;1.34;2.85;3.09;2.96;4.42;2.348759989;3.440341085;2.316521529;-2.248884984;1.149973823;-0.192585475;0.096571712;-0.000375579;-0.193463633;0.145371766;-2.648469945;-0.194549671;0.29619887;-0.001499418;-0.191362974;-0.194836471;-0.102443789;-0.098533908;-0.19520694;-0.097415132;-0.195119068;-0.251211147;-0.4920586;-0.226766607;-0.208282576;-0.000978605;-0.000676995;-0.111668916;2;-0.48130941;0.96240542;0.742590787;-0.498236519;16.0238;-2.489307907;-4.655920097;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-3.458051841;-10.44505112;-12.12815045;NaN;-0.053131
30/06/84;0.5945;1.9529;0.7843518191;0.0014;0.0027;0.0031;-0.0007;0.0013040651;0.000033;0.0150;0.0199;0.0016757438;-0.0018792426;-0.73979;-0.722466888;0.05598263475094;0.07906746839022;-0.795767968476651;0.1291750000000000;0.0150;0.749050284;0.834244308;0.673785146;0.885534369;1.420177375;0.348316912;0.469986617;0.41033513;-0.078545738;0.291905411;-0.220490722;1.085075903;0.225099358;0.587613626;-0.423390147;0.450867719;-2.910583418;-0.191963729;0.1852;85;0.023856851;0.147714411;0.37763822;-0.2;-0.7;2.924912925;-4.893680249;-9.906200801;-14.11039993;-7.043007848;0.318714328;0.40407952;0.460692706;0.558540657;1.138024108;0.284257361;0.470674294;-0.014506419;0.385346053;0.496532975;0.325210406;0.52251265;0.325438725;0.148929596;40.3;0;40.6;7.519149958;5.393627546;5.634789603;6.825460036;6.045005314;7.503289631;5.267858159;5.398162702;6.795705775;6.224558429;NaN;-3.112116662;-6.072554851;-0.101084002;0.407162766;-0.010331126;0.332762989;-0.066347701;0.304756782;1.18345091;4.427393489;8.703929651;-0.881122208;0.108126336;-0.374502119;0.000801954;-2.260348089;-1.932976614;0.134382502;-4.201902619;0.74;0.33;0.04;0.2;0.42;0.31;0.15;0.27;0.31;-0.08;-1.19;-0.55;1.02;2.42;2.5;2.49;3.99;0.707594212;0.667958187;1.330929643;-0.896477953;0.738919618;0.096292737;-0.096665063;-0.000374128;-0.487346638;-1.50795653;1.510026806;-0.000373405;-0.296101421;-0.193795624;0.092346012;-9.43E-05;-0.478597224;-0.097405419;-0.097131279;-0.000373405;-0.000375579;0.050562493;0.060754201;0.247558207;-0.048222048;0.102600776;-0.1733851;0.332655278;-2.6;-0.161673495;0.307536429;0.297338578;0.212488163;20.6305;-1.301713596;-2.17980139;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-3.134773477;2.899048253;2.042089419;NaN;0.022937
31/07/84;0.3186;0.7380;0.7963919375;0.0004;-0.0011;0.0010;-0.0081;-0.0018621419;0.000208;0.0693;0.0586;0.0008656646;-0.0013404002;-0.72001;-0.736598897;0.07995080013246;0.07959476437141;-0.799961639391312;0.1208666666666670;0.0171;0.225628374;0.29424298;-0.401001908;-0.535490529;-1.584123334;0.313770709;0.298354664;0.365013904;0.043458458;1.088322803;-0.365929375;1.373437219;0.329482409;1.016370175;-0.238797233;0.451433719;-2.515465315;-2.713249879;0.1719;64;-0.010992624;0.136090877;-0.147849107;0.3;-0.1;3.938582112;8.392699473;0.990484288;1.151644206;0.88440248;-0.249342143;0.327578119;0.314438944;0.181925247;0.597280838;0.255697749;0.405533832;0.014506419;0.331927168;0.407664649;0.506820008;0.496672785;0.288392413;0.278646578;40.3;0;40.6;7.457032089;5.272999559;5.459585514;6.784457063;6.035481433;7.380879036;5.231108617;5.370638028;6.65544035;6.054439346;NaN;3.997595339;2.93617234;0.806102553;0.820492919;0.020662252;-0.520518466;-0.119330513;-0.009363296;-0.56594611;-2.812108437;-9.839135527;0.027662887;-0.171821764;-0.285465638;0.000877231;-1.314943338;-1.445529651;0.078638744;-3.465812647;0.17;0.21;0.25;0.01;-0.05;-0.21;-0.2;-0.11;0.1;-0.04;-1.11;-0.71;0.8;2.04;2.13;2.21;3.92;3.308858252;5.467099279;3.987618597;-4.227548315;1.50699252;0.192492841;0.289901838;-0.38647355;1.83032183;-2.310401598;-0.875679414;0.191935786;0.689220888;-0.385356574;-0.002195917;-9.41E-05;-0.095371265;0.381215487;0.191751768;0.095828138;0.096104413;0.180588964;-0.12819312;0.092631981;0.292439108;-0.311472231;-7.47E-05;-0.222712866;1.1;-0.315046452;-0.218686696;-0.24505354;-0.190146439;16.8056;-3.731501698;-3.301429299;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.673356962;-3.957551115;-3.339901385;NaN;-0.013765
31/08/84;0.3178;0.7326;0.7254283801;0.0025;-0.0057;-0.0052;-0.0023;-0.0031008335;0.000292;0.0266;0.0307;0.0031268328;-0.0014445113;-0.81788;-0.716833165;-0.01377332393217;0.07856239467442;-0.804110004923841;0.1182750000000000;0.0176;0.651227677;0.677358784;0.396479784;-0.025162362;-0.555664115;0.095168682;0.283704426;0.298506672;-0.507634438;0.628516024;-0.95842706;1.002044054;-0.097166641;-0.174637869;-0.273022416;0.17446496;-1.224857886;0.157940396;-0.0622;-148;-0.016323771;-0.254772731;-0.258312188;0;-0.7;5.030518845;-2.332825249;-1.297232995;3.837625805;-4.831857727;7.737190859;0.256030821;0.156849478;0.33089639;0.286312276;0.116514564;0.278414119;-0.145158975;0.288835186;0.2894505;0.305791421;0.256730428;0.323450417;0.321027563;40.2;0;40.5;7.368970402;5.225746674;5.398162702;6.65415252;5.998936562;7.333023014;5.225746674;5.247024072;6.608000625;6.023447593;NaN;-0.887468429;-5.406270612;0.183019134;1.176706852;0.020662251;-0.111011755;-0.068657115;0.023406596;-1.298118411;-0.415197038;0.531104698;-0.410822604;0.016504243;-0.082979193;0.000327897;8.436061334;8.482494656;-0.378435734;6.393265653;0.41;-0.01;0.35;0.09;-0.21;-0.59;-0.64;-0.57;-0.52;-0.46;-1.17;-1.03;0.18;1.04;1.08;1.23;2.99;-0.143890609;0.145032658;-0.332434935;-0.516482995;-1.545343431;-0.384985682;-0.483232145;-0.000374128;-1.350704603;5.856168981;0.080144492;-0.097216056;-0.003467062;0.289063837;-0.00217548;0.0966647;0.094026128;-0.194026538;-0.09712165;-0.000832104;0.095270722;-0.051640965;0.18219158;0.135703789;-0.201495505;0.20629148;-0.086393094;0.219776019;2.5;-0.344880242;-0.135561163;-0.197820088;0.241807067;23.754;7.657636621;13.37383409;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2.510831345;7.072586972;10.3660921;NaN;0.112438
